8.4864031636958e-05, 4.2063625949517e-05, 0.00011756816885855, 1.7915654536122e-05, 7.0776673081013e-05, 4.038931090813e-05, 5.0724436839754e-06, 1.7609375004907e-05, 5.2870066447999e-05, 7.4600688319947e-05, 0.00011398825972009, 1.6842711069597e-05, 2.3924727148196e-05, 3.2448528761883e-05, 6.172810272102e-05, 7.8316695359701e-05, 1.526919152967e-05, 2.4667786060271e-06, 0.00011127194904896, 0.00011197864500882, -3.141592653589793
-0.020000009984276, -0.020000009996613, -0.020000009995308, -0.020000009983023, 0.020000009980416, 0.02000000999513, 0.020000009997323, 0.020000009998041, 0.020000009997661, 0.020000009986711, 0.020000009976099, 0.02000000999471, 0.020000009997255, 0.020000009997974, 0.020000009997965, 0.020000009997227, 0.020000009994503, 0.020000009978214, -0.02000000996681, -0.020000009901666, -3.1384510609362035
-0.020000009961783, -0.020000009984947, -0.020000009972307, 0.020000009936612, 0.020000009982406, 0.020000009992663, 0.020000009994907, 0.020000009995102, 0.020000009992346, 0.020000009950926, 0.020000009973524, 0.020000009993872, 0.02000000999554, 0.020000009995526, 0.020000009994093, 0.020000009988778, 0.020000009959401, -0.020000009969132, -0.020000009987785, -0.020000009898362, -3.1353094682826135
-0.020000009948774, -0.020000009993724, -0.020000009987701, 0.02000000997553, 0.02000000999526, 0.020000009997463, 0.020000009998002, 0.020000009998046, 0.020000009997062, 0.020000009985091, 0.020000009987463, 0.020000009996956, 0.0200000099979, 0.020000009997886, 0.020000009997, 0.02000000999353, 0.020000009965036, -0.020000009992079, -0.020000009993246, -0.020000009989269, -3.132167875629024
-0.020000001303142, -0.020000008011992, -0.02000000344034, 0.01999994065896, 0.020000008822972, 0.020000009328563, 0.020000009472883, 0.020000009482373, 0.020000009189759, 0.02000000441095, 0.020000006338783, 0.020000009217407, 0.020000009469531, 0.020000009478077, 0.02000000932275, 0.020000009035129, 0.019999996027493, -0.020000004867615, -0.020000007941063, -0.020000002116833, -3.129026282975434
-0.02000000997046, -0.020000009993928, -0.020000009987696, 0.020000009976418, 0.020000009994724, 0.020000009997326, 0.020000009997965, 0.020000009998026, 0.020000009996985, 0.020000009979767, 0.020000009986434, 0.02000000999706, 0.020000009997962, 0.020000009997965, 0.020000009997203, 0.02000000999429, 0.020000009973096, -0.020000009991921, -0.020000009993263, -0.020000009970468, -3.1258846903218442
-0.020000009947637, -0.020000009966549, -0.020000009941089, 0.02000000987695, 0.020000009965906, 0.020000009982655, 0.02000000998781, 0.02000000998886, 0.020000009983685, 0.020000009906287, 0.020000009937819, 0.020000009983162, 0.020000009987402, 0.020000009986263, 0.020000009978388, 0.020000009960453, 0.020000009667845, -0.020000009965651, -0.020000009971443, -0.020000009907677, -3.122743097668254
-0.020000009970128, -0.020000009993347, -0.020000009986852, 0.020000009976377, 0.020000009994702, 0.020000009997305, 0.020000009997937, 0.020000009997999, 0.020000009996949, 0.020000009979444, 0.020000009986061, 0.020000009996971, 0.020000009997912, 0.020000009997919, 0.02000000999714, 0.020000009994138, 0.020000009969528, -0.020000009984225, -0.02000000999286, -0.020000009971642, -3.1196015050146646
-0.020000009969936, -0.020000009993421, -0.020000009987327, 0.020000009974548, 0.020000009994623, 0.020000009997287, 0.020000009997928, 0.020000009997993, 0.020000009996943, 0.02000000997938, 0.020000009986041, 0.020000009996962, 0.020000009997904, 0.02000000999791, 0.020000009997121, 0.020000009994045, 0.020000009966713, -0.020000009984816, -0.020000009992934, -0.020000009971877, -3.1164599123610746
-0.020000009966574, -0.020000009993586, -0.020000009987753, 0.020000009972639, 0.020000009994599, 0.02000000999729, 0.020000009997929, 0.020000009997992, 0.020000009996949, 0.020000009981183, 0.020000009985917, 0.020000009996952, 0.020000009997897, 0.0200000099979, 0.020000009997095, 0.020000009993921, 0.020000009962661, -0.020000009985804, -0.020000009993009, -0.020000009971977, -3.113318319707485
