4.2245207419745e-05, 1.3566280289629e-05, 2.7752865382148e-05, -2.3434111480608e-05, 3.9931562731465e-05, -5.029430882455e-05, 1.634240171235e-05, 2.353174374014e-06, 3.9843218734594e-05, 6.6049139053839e-06, 0.0033665335229699, 0.014140201262134, 0.016873636686832, 0.016950209540777, 0.016924345801216, 0.016867628566971, 0.016898684832666, 0.016808150156108, 0.013984051981588, 0.0030878249137554, -3.141592653589793
4.2631914031229e-05, 1.3540065471048e-05, 2.7975633605067e-05, -2.3538968673274e-05, 4.057526895785e-05, -5.0578517434894e-05, 1.656483404167e-05, 2.2009442818563e-06, 3.9997576284155e-05, 6.6145669769026e-06, 0.0033925030108881, 0.014219700400126, 0.016815983165132, 0.016883825267518, 0.016861827919416, 0.016809846913053, 0.01683676294787, 0.016755739924792, 0.014061924887731, 0.0031083645242551, -3.1384510609362035
4.1488639569911e-05, 1.285445714548e-05, 2.6875600536124e-05, -2.3280699927875e-05, 3.9300927731927e-05, -4.9517292221652e-05, 1.5901732324157e-05, 1.8299636889046e-06, 3.8766075329198e-05, 6.4122433880077e-06, 0.0034296752753656, 0.014349924072707, 0.016758102049088, 0.016814188694489, 0.016795616176733, 0.016753166813496, 0.016775990121049, 0.016708367230482, 0.014183400906207, 0.0031340902420715, -3.1353094682826135
3.892398711865e-05, 1.1525500034118e-05, 2.4432603514761e-05, -2.2785106957881e-05, 3.6155704143449e-05, -4.722695606821e-05, 1.4356285447503e-05, 1.1860499962702e-06, 3.6182368061278e-05, 5.9974413139281e-06, 0.0035625057127971, 0.014540299676895, 0.016656514926408, 0.01670209978296, 0.016685922549938, 0.016653181363462, 0.016672765584527, 0.016617867695567, 0.014372050614926, 0.0032649656777171, -3.132167875629024
3.6685648435778e-05, 1.0197446638673e-05, 2.2036845414078e-05, -2.2772518111116e-05, 3.3032422706385e-05, -4.5648089499605e-05, 1.2770518607546e-05, 5.0110866792825e-07, 3.3993275945334e-05, 5.6675838045331e-06, 0.0037074628710286, 0.01482307592472, 0.016551676159865, 0.016578873133515, 0.016566071694723, 0.016551807277366, 0.016566555079987, 0.016533663129085, 0.014636203110186, 0.0033860055572444, -3.129026282975434
3.3718984982233e-05, 8.5989352156024e-06, 1.9042367296152e-05, -2.2501692606419e-05, 2.9063449871155e-05, -4.3310627833982e-05, 1.0815478118687e-05, -2.5670538507156e-07, 3.1113833752235e-05, 5.2229331200738e-06, 0.0038949295683202, 0.015054289154376, 0.016435507205198, 0.016452158928155, 0.016441020990028, 0.016437837500908, 0.016449903364858, 0.016430169436266, 0.014860468284049, 0.0035622753405057, -3.1258846903218442
4.2633071021749e-05, 1.4285693943165e-05, 3.0417036640124e-05, -1.9350140140429e-05, 4.5205167861152e-05, -4.6350373415138e-05, 1.9096151740225e-05, 2.6815543672757e-06, 3.8754468335771e-05, 6.1807075660387e-06, 0.0031994090766101, 0.013846088316399, 0.016839933789975, 0.016928642212629, 0.016904561561761, 0.016828492600692, 0.016859392993513, 0.01675288730477, 0.013736080096174, 0.0029743190224629, -3.122743097668254
4.120718779111e-05, 1.3557998972761e-05, 2.915343995808e-05, -1.8912317214754e-05, 4.3650396538224e-05, -4.4910442689113e-05, 1.8343471784616e-05, 2.3336741398944e-06, 3.7250461904288e-05, 5.9264763121676e-06, 0.0032638250794422, 0.013922018600947, 0.016780532083749, 0.016863262174655, 0.016840928583616, 0.016769690459314, 0.01679847531846, 0.016698926433822, 0.013810944823671, 0.0030405953777312, -3.1196015050146646
4.0327073680907e-05, 1.2946321945284e-05, 2.817239127857e-05, -1.8915212224663e-05, 4.2458087430435e-05, -4.4316709014649e-05, 1.7704239792041e-05, 2.0172120119694e-06, 3.6320510696114e-05, 5.7722611673475e-06, 0.0032728814308594, 0.013945863484906, 0.016768821646859, 0.016849733879546, 0.016828611593508, 0.016757609898702, 0.016785184254872, 0.016687483867108, 0.01382950924171, 0.0030456843115007, -3.1164599123610746
3.8960147478419e-05, 1.2233156609999e-05, 2.6930207227609e-05, -1.8549765463804e-05, 4.0907150840462e-05, -4.2997210803668e-05, 1.6951067801337e-05, 1.6827733545609e-06, 3.4893974682733e-05, 5.5322621391529e-06, 0.0033373808858326, 0.014015273226248, 0.016714781865711, 0.016790564322515, 0.016770861090159, 0.016704142134802, 0.016729962832739, 0.01663828498874, 0.013897341150462, 0.0031114692716724, -3.113318319707485
3.7657962017231e-05, 1.1558386912653e-05, 2.5759203491453e-05, -1.8187804566062e-05, 3.9440010394005e-05, -4.1732607591619e-05, 1.6242282355437e-05, 1.3742535725298e-06, 3.3537024510376e-05, 5.3028652699604e-06, 0.0033974988988168, 0.01407374987561, 0.016668456321758, 0.016740249730999, 0.016721533195382, 0.016658347390626, 0.016682894817515, 0.016595979222059, 0.013954348351229, 0.0031730155779192, -3.1101767270538954
3.6320991608633e-05, 1.0835228413248e-05, 2.4490163228199e-05, -1.7922676604442e-05, 3.7820236971889e-05, -4.0545589804247e-05, 1.5448470931179e-05, 1.0413940403994e-06, 3.2167480891758e-05, 5.0751471658771e-06, 0.0034598562651156, 0.014132258470211, 0.016616027506193, 0.016683618042456, 0.016665818142297, 0.016606576611054, 0.016629884157501, 0.016548034736058, 0.014011118581076, 0.0032361618848177, -3.1070351344003053
3.9715717008842e-05, 7.0351911971389e-06, 1.8542441247627e-05, -3.0737360883668e-05, 3.1565392197526e-05, -5.4096712250859e-05, 1.065798259391e-05, -2.6310886108252e-06, 3.5593287891535e-05, 5.9646184598656e-06, 0.0050679917597661, 0.015219951660419, 0.016265667040368, 0.01630221165559, 0.016275480995492, 0.01627400212537, 0.016300942936729, 0.01626417718367, 0.015013078392321, 0.0046698444444326, -3.1038935417467157
