Date,Framework,MSE,MSLE,MAPE
25/10/2022 12:35:26,Keras,0.039075493812561035,0.006283765193074942,24.61208152770996
25/10/2022 12:35:33,QKeras,0.055775947868824005,0.0018783241976052523,20.999858856201172
25/10/2022 12:35:35,hls4ml,0.06553263806874962,,
