Date,Framework,MSE,MSLE,MAPE
25/10/2022 12:36:02,Keras,5.188401701161638e-05,2.01274760911474e-05,98.09188079833984
25/10/2022 12:36:07,QKeras,0.00021593431301880628,9.263471292797476e-05,136.1167755126953
25/10/2022 12:36:10,hls4ml,0.00021591070853652178,,
