Date,Framework,MSE,MSLE,MAPE
25/10/2022 10:40:14,Keras,0.01602126471698284,1.679086926742457e-05,3.9141554832458496
25/10/2022 10:44:46,QKeras,0.0363185815513134,0.0039484575390815735,38.69611740112305
25/10/2022 10:50:42,hls4ml,0.01663268457637704,,
